run_id,dataset,phase,subject,family,shots_per_class,zero_shot_same_eval_macro_f1,calibrated_macro_f1,Gain_cal_macro_f1,Gain_cal_logloss,evaluation_trials
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,8,F2b_CSP,1,0.20634920634920637,0.20634920634920637,0.0,0.3190249439635049,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,8,F3_Ring,1,0.25,0.25,0.0,0.16044535405057836,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,8,F4_Spectral,1,0.4166666666666666,0.4166666666666666,0.0,0.6932762520127278,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,8,F5_Temporal,1,0.14074074074074075,0.14074074074074075,0.0,0.41039333982538007,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,8,F6_IMU,1,0.1623931623931624,0.1623931623931624,0.0,0.1481304959816494,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,8,F9_Quality,1,0.39393939393939387,0.39393939393939387,0.0,0.8602735984907601,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,8,F0,2,0.16666666666666666,0.16666666666666666,0.0,-0.07888078603054538,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,8,F1_X1H,2,0.2222222222222222,0.38888888888888884,0.16666666666666663,0.337587409372353,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,8,F2b_CSP,2,0.08333333333333333,0.1111111111111111,0.027777777777777776,0.5311890808947319,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,8,F3_Ring,2,0.3611111111111111,0.3611111111111111,0.0,0.13178171259879234,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,8,F4_Spectral,2,0.4444444444444444,0.4444444444444444,0.0,-0.12699897029799345,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,8,F5_Temporal,2,0.08333333333333333,0.08333333333333333,0.0,0.5799116017524708,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,8,F6_IMU,2,0.047619047619047616,0.2222222222222222,0.1746031746031746,0.2522259620071685,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,8,F9_Quality,2,0.39999999999999997,0.3611111111111111,-0.03888888888888886,0.11289038776916938,6
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,3,F0,0,0.29215686274509806,0.29215686274509806,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,3,F1_X1H,0,0.35185185185185186,0.35185185185185186,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,3,F2b_CSP,0,0.21978021978021978,0.21978021978021978,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,3,F3_Ring,0,0.19444444444444442,0.19444444444444442,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,3,F4_Spectral,0,0.37936507936507935,0.37936507936507935,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,3,F5_Temporal,0,0.19215686274509802,0.19215686274509802,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,3,F6_IMU,0,0.13888888888888887,0.13888888888888887,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,3,F9_Quality,0,0.335978835978836,0.335978835978836,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,3,F0,1,0.37222222222222223,0.4351851851851852,0.06296296296296294,0.32820039722446737,12
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,3,F1_X1H,1,0.3952380952380952,0.3833333333333333,-0.011904761904761918,0.258449023290765,12
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,3,F2b_CSP,1,0.21666666666666667,0.22857142857142856,0.01190476190476189,0.303403385540169,12
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,3,F3_Ring,1,0.18888888888888888,0.18888888888888888,0.0,0.7345147717871818,12
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,3,F4_Spectral,1,0.45370370370370366,0.45370370370370366,0.0,1.85722779017352,12
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,3,F5_Temporal,1,0.255050505050505,0.255050505050505,0.0,0.8067454266404372,12
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,3,F6_IMU,1,0.16666666666666666,0.16666666666666666,0.0,0.1632614221791302,12
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,3,F9_Quality,1,0.33968253968253964,0.33968253968253964,0.0,2.1051778929812457,12
feature_bank_manus_calibration_diagnostics_final_20260915,semg_manus,final,3,F0,2,0.05555555555555555,0.2333333333333333,0.17777777777777776,0.3476296784971018,6
